"","Label","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100"
"1",1,-1.52470620100812,-0.113145172099781,-0.298598081115735,-6.27074513362616,3.78876088820036,0.168385493686429,2.36936471514379,-1.14982679138267,-3.21231998664809,1.22328938843119,-2.01707825781357,-1.39032161181176,-4.21799067190078,4.76161170755582,-2.1155183911522,-2.30164252840207,-0.685055386275993,0.574140046483035,-0.684780136664275,-0.888932723531919,2.27416921095155,1.94765448500583,-2.54631444397797,0.142747554596364,-10.118581781059,7.36216696324711,6.33488233713074,-0.300244839368444,-2.40087422618232,3.76765925936379,-5.91611733177607,-4.22443835241323,2.81496233849621,-0.771047838839165,-5.98427253824188,0.54384108746327,-6.0897448518011,-1.46307863972379,-3.46556411108537,-1.47547105170527,-2.73671123614593,-0.183896821050821,0.973900389640066,-0.412915959935764,1.82812250423138,7.07563496144066,-4.60446786050868,-3.0326626378138,-2.93779238009783,-1.16474390125706,-3.00570566938505,0.559547690012782,-3.1919441009358,2.31268649559166,-2.00526816759765,0.452802336544178,6.6125493021868,-1.03669549891004,-3.86642475675851,0.11650428615239,3.16923679662915,2.76482151948009,1.54023619121425,0.299859670040469,-1.11598594572786,3.60766404568086,-2.00378647455371,0.390706944484355,-1.33222990388163,-3.82798962997067,-4.2681460527749,6.81844453061766,-0.426144225729237,-2.99346736029838,6.24022577043664,2.00102334808012,6.00923161932148,2.98581078997387,0.437680095190501,4.47071070167472,-1.41685678697955,-9.99473567259126,4.560320641242,0.192262490941829,0.513942206437307,-1.99114157083249,0.331405208377427,0.67404832073656,0.691847209672374,-1.09006183032219,3.83234090146615,-0.482644794729719,-2.76191866477878,5.5213274807427,0.0165330364052617,2.12894159349484,5.9179667751584,-2.28792302384767,4.8058438000202,-7.25854697337138
"2",1,-0.322900845699229,-1.87076039051187,0.354513516319919,-7.62666599613546,1.32679192442239,-3.31376457630293,-0.0190275175015863,2.2085184868913,1.38977907089368,-2.50421551615286,-0.751699114570461,-3.26386409950429,-2.11346550032415,1.45279962683104,0.617440711641408,3.35548248675453,-0.408544298093445,-0.221034497870018,0.959091036641607,-1.18891586247438,4.10291787479669,3.33974585148855,0.75781094065534,0.0395927242230418,-1.37992842676325,0.218631683291453,1.16998874339911,2.32372613718781,-0.358844794951046,-1.0558190982008,0.997258608278981,-5.25069923855716,4.87717531335422,2.16098334853427,-0.702926358958139,-0.13527444349392,2.10221371305148,-0.924190874638659,2.70566630653446,0.618931180179982,1.00845585950313,-3.31416482059333,-2.02850513096644,2.08039078048182,-1.32940702059991,-0.252697240025313,-4.60121586413833,-1.00065616327144,0.174014958584557,-2.55359416946979,1.21457269094617,3.74527002707867,-0.185014823813508,1.69197979512739,1.21373396863241,-3.79772980788767,-0.554136954549104,-0.759769111756802,-1.20289757931421,4.88667955645873,1.06504293674662,-0.70268750986648,2.24657780295517,-3.41877204348172,-0.685267596658134,-1.98263312224714,-3.18614282510592,-3.49812958554963,3.83873751355438,1.5801201143035,0.350946259464951,0.915784547902326,2.50514903347271,-1.58151104158976,9.02226357598805,-0.969653595497744,2.259914260282,3.74927219794044,-5.7727519462082,0.671881440004019,-0.40158720412115,-0.154892237507021,3.59655480326765,-3.99573910809942,-2.91114184350306,-1.71066876938994,2.99805857405678,-2.01581997159554,-1.29413892610367,5.75032311349217,0.294997477244281,0.973954389151495,2.70236647518597,4.357835348963,2.00255708826764,0.806432983924547,2.11965205841339,1.78936232632149,-4.36939162748263,3.73422533307403
"3",1,-5.36432573618411,-0.588022262088904,4.34771858256977,2.53146184245225,-4.71785285504249,-5.41649893189432,-1.70656687411603,-1.4567179589194,4.18460191863494,-0.632241691664556,-4.38110480475709,-0.118247588415995,1.31937391999847,-1.9916529991145,0.174985006593045,0.325432542680086,0.152731295362623,-3.53451450427146,-0.100517232851117,-4.17346053947663,-3.39408012274899,-4.83893326394966,-5.02231947435811,-2.76595492684749,1.18398202314178,-2.70963094522909,1.05469923721596,-0.50195086119234,-3.65385542156676,-1.53904827486694,-4.16323075155405,2.56273265282722,5.31896053831309,-6.21608283947698,-2.67735634497077,-0.487296282624491,2.07384047388241,-0.124526884379851,-2.95081497611937,-0.541846207948014,1.52411876934906,-1.69216621932265,1.10136049469472,3.2408989909142,-2.25944129853737,-1.56047993177272,-4.71615307073715,6.80596417408609,2.12444312555833,-5.06735547563234,-1.16006981355388,-4.17241886731358,-3.88995256646583,8.49139616891602,1.02551702329681,3.11552475007446,-3.296925857548,-4.46681666109516,-2.18395206617076,-3.32529819147837,0.0190648703446465,-1.38115785961512,0.122353468739837,2.44730592196298,-1.01615689751474,-1.17772167041353,-1.43139252402371,-4.42602211848666,-0.198209681042849,-5.01182060093308,0.484880032651952,-0.129491159990802,4.84495630798203,2.04213997435008,3.29327867293234,-4.39263338212094,-2.23024683322632,0.0376479930356745,-2.79225559046996,3.10143334355083,2.71366298433577,1.74362163649288,0.741607575206133,-5.13597599661897,0.0652953987029543,-0.809847816260958,-1.29476217795377,-1.10748821055887,-3.29245041567102,4.4116800484168,3.83455303768645,2.49806088085426,-1.03551260147412,-1.82050963854591,-1.84806239318124,4.64152235212875,-9.88537655129011,-2.16891044170545,-4.83178967619113,-0.737075617686319
"4",0,-0.901482154650351,3.82573773589606,5.73033876831763,1.0846737323107,-5.08239805488498,0.911769156702393,3.61126034107163,-1.8485383727983,2.57163750945651,-3.92319150484161,1.8319096893244,-1.21085595413074,-0.134307431042058,-3.57854462607253,0.57064657932993,-4.833982911695,2.96731059020936,1.01119844443321,2.33162777663667,1.93416085581724,2.74022499774843,4.77422083686466,3.88676587746093,-1.83101349897747,-0.826967930677603,-3.4289111779161,-3.89962892247436,1.8144653610114,-0.202447556656779,-3.0213982517298,2.10399687260292,4.79955489506226,5.07326176143026,-0.586862849008364,-1.22633412009561,-2.75648204659205,1.74779746845781,5.33899228533837,-1.60444220413606,6.02111412743613,-2.23411886101389,1.79405365841006,2.52113982206048,-2.44634420594286,-0.0748812577450037,-7.11648352764006,-3.57292866492562,3.54889190229885,2.71244593786038,1.29216950908671,5.62466010820506,-2.56250375156858,1.8848476938856,-3.48443654156839,2.84744081269884,8.71714508983082,0.816352533266112,-2.83451716108116,-0.719294101992181,3.32776345658805,0.420241549708521,0.507515755020706,-2.22432902517043,0.790728138101726,-1.34313285824983,-0.0549623604021083,4.96860777577061,0.722695371648749,-0.514153886632592,3.75174445698816,-4.27441288529133,-7.21724807758649,1.62352391509001,-2.49149682602314,-5.6115604201413,1.4407758007532,-3.12574154908271,-3.26910936161859,-0.030428844249186,-6.25488327789278,-4.95574791181761,-1.05226830255265,0.397845938772764,1.74368363160884,2.79592668281192,-5.74614694283032,-2.20973234451298,0.945833074705311,-8.80954231450324,6.70084413017069,-0.567310492493059,-1.46193525359284,-2.58963457715313,-2.04736440903436,2.7522840887801,-0.711342034088465,-1.08229112115499,-2.4805371237782,1.00039082840035,-8.7854344490368
"5",1,1.30631369509245,-5.23791541406063,0.0491029588936606,-0.0320629133700661,4.53610837768371,0.641396269917969,5.14623644488843,-2.03028451169533,5.42716233819544,1.93982253228702,1.20194233157958,-5.05093636512097,1.59765833663352,-0.3873648725633,0.695790799240548,-0.831742246065133,1.8010288705313,-0.271652110710407,-0.0821853494936604,1.76777437825889,0.677619157019667,-4.91838108218919,-3.27985067431045,2.012765613574,1.22756179151484,2.45691115761104,-4.3266570161391,2.31381216475377,-0.968219034181423,-0.397816848715811,-2.94136463186473,-1.00288259244759,-0.100924626521362,-1.78612131483362,0.0389367368652029,1.96882913543443,0.101280431017569,-3.57742229287542,5.24359187900303,5.04239883836371,4.55921648136152,2.92339775577478,2.86629707842934,-1.18982659660522,-0.215708326762768,-2.86202720439429,-3.34627213616914,-0.903305698573796,5.07893425065766,-1.99028560900621,1.21491137802674,2.19222940445003,-3.04290655734175,1.87900976051896,0.229928862266247,3.20386342205704,-0.231063176549342,1.70616505498462,6.0290750468446,-0.429191954715896,7.68450476841064,2.36508793076396,-2.1806668702798,-4.38761877415882,-2.85617282291169,3.9776617297065,0.0325285648188356,-0.76796503156602,5.40632849378054,-5.7751208594307,1.32391235198573,-0.45814072416552,0.825874123024336,-0.56308591352722,2.87407332336233,-4.14589467400324,0.429336923910154,1.32033338814437,-0.363495847835106,3.78377055523714,1.14693983612709,-0.973783608422296,2.513510045408,-4.47437255903922,-0.947338690641707,-0.0440145392074166,-1.71112427432588,0.7479064425238,-2.98281199689642,4.13516410036712,1.20213980276902,-2.47858228583439,3.9408952475222,2.44886588971074,-0.842716735972914,0.882877476691909,4.47819770053232,-2.92371589196687,1.27185364995768,-6.22985758465741
"6",1,0.676660883230682,-1.77532118726092,-6.15683777508406,0.650304360258056,2.58032144688564,-1.25614447150732,1.70014385341872,1.68192206540481,2.52438924772618,-6.38958209778896,-1.50053282690832,2.04429303718416,-0.836712241457684,0.39047257431681,1.12703738436065,-1.623669000125,-1.31931848604286,-1.45967315802552,-2.79817603123189,-6.03904604446551,4.00438753156519,0.0438484195862945,-5.14181244368943,0.359763687636718,-5.00272915206333,-2.86977320115172,-3.80144400537082,-3.36841298331996,-4.103009302586,-2.46309400471747,-5.71221629940641,1.28849916854122,2.074012113232,1.04549611574779,-1.66768474259707,-6.28818839502591,-5.37710494870008,-1.61877846792997,0.804283180898619,-4.80561466580366,-7.70782169520012,-3.88766956330299,1.54393731712167,0.960229211852719,-2.89993746704531,-1.36608299193911,-0.276989573889103,4.40107826603102,-4.44941173990639,5.82757843755451,-2.85882919457364,-3.50575088651202,-0.744325858315789,-4.18830506923965,-0.722949822179456,-0.128391404991965,0.8276450083213,-0.553249064579923,-0.00738218782044424,1.74815852723886,-1.0501026011752,2.57325799234678,0.944813409931057,1.65666062957368,2.15908301689825,6.47696469463583,3.04323117570681,1.7585920435863,-1.67707994896056,1.76501818002734,-1.86187334190128,0.637926070694945,-0.171158041523689,1.8094574158887,0.577748913711667,-5.1895031892211,2.34628965102372,-1.15594232238437,2.92482210844072,5.41743807465839,3.22104808945798,-1.32120414749366,0.192129344762909,-6.98191420090843,4.49235866665668,1.48837362663311,-6.33275787590276,-1.46595149534959,3.70396723582996,-0.82073754907337,2.21474738627878,-3.60558972838676,0.53437390407851,-1.43780836446345,-4.06798188796255,3.90820832790574,-5.39930722481644,-1.21952667929736,-4.15712453989711,-1.55096740812995
"7",0,-2.29595528730626,3.88537893550137,0.895126024003931,5.64818654213989,-2.42074846098144,4.95547725509458,2.54446335276074,4.48254278755923,0.0295097930982262,3.16250156989944,-0.0102289298370446,3.76018761694195,-2.65256973396066,1.03702061949751,3.01731747897618,4.99772320493218,-1.86667079685363,-1.32278588423247,2.84818281158125,5.86664252670009,3.53475093370444,0.785174024077363,2.31588046564476,2.16657156156114,3.39234989685304,1.62565801511188,1.17044558923206,6.78714481231522,4.09599338799165,-0.462576732718504,1.80875787590679,0.245630873211454,3.61498406795971,-2.77455168774725,-0.87152064537721,-0.0465633727303842,5.20051081027812,0.269369753693908,-0.666783240622671,1.57171424120736,3.85095184382498,-0.395601582773309,6.48966347312223,-2.92298679754236,4.64007202005855,-2.81125979560403,-1.39419206201557,-0.00172595764157685,3.19194454051552,-1.17844594669066,-0.391274401234934,0.539342752391506,-1.72854800538815,7.94365159968082,-4.13569486001766,-4.23404772880539,6.11425316412273,1.96001438667533,-0.74145095810345,-1.44188046500838,-0.276391382404069,-2.54946464601641,0.871942055630298,1.64727366431057,-1.78358460310574,1.98875313358149,5.90273547310664,-1.28180486815406,-1.07705601659161,0.680395068403252,-6.60798516163294,2.02370671895627,6.42078390132892,0.969117882555061,1.34228942440668,0.56826059471958,-2.69697255824253,-1.91504569979747,0.585657561259106,0.733832940438163,1.94279318965384,2.35637547999687,-7.33331338140793,-2.50096643032624,1.76670796048195,-1.15701685797973,1.32295497563699,-1.09399715819742,-3.70614362478808,1.65205839442031,-1.23981732171905,0.648928921407946,-1.18544034263585,3.16814557247307,-1.3947183529301,-3.76833037235245,3.14899224603446,4.98889618703258,-0.338863522879876,-7.64210168889852
"8",0,-0.910913233680283,-4.44364424866122,3.48737254953189,5.53745235580854,1.09457780390731,-2.57140545908185,0.85430562956543,2.99219407699307,6.1239361172071,-3.33866346671335,0.186054714386855,3.97898764497152,1.20802799392106,0.711237489124252,2.68340694586961,0.576651595117066,4.33940495879147,1.23863642441244,-1.71628325544302,-0.051005286168145,-1.34687666898919,3.9459364400404,4.14100835892691,7.94218182420976,-0.318509241120121,-2.4139915587855,2.75874105508917,-9.16100125449389,0.413093405239223,-0.209678672624479,-1.54025947019045,3.51923481892532,1.91551853183977,-0.69965208502657,0.758187816648301,2.23118199884839,-2.37094197320024,1.37036012981447,-1.8869461114253,8.85694812907027,3.23211740302962,-6.44957629330942,7.18602293850948,-1.74840618438723,-0.026987923719844,-1.51968859658885,-0.412901345833737,-2.33893528827755,6.0607014918236,-4.54064418128747,0.772576483095147,2.31027007575785,-1.91936257115647,3.85381001928752,4.38711585549498,-4.06075017737186,0.538075698373694,2.28450656103936,1.59380972307899,-1.11303045959117,-4.21072564421215,-4.8765522107238,-1.95766226225017,5.05110344678626,-2.99531669015042,0.463739177519603,3.39944002838541,-1.26455087239932,-2.36227368006202,-3.59072042754899,1.46324511498802,3.52155983474034,-3.39730600016949,-4.54005629414348,-2.651612413632,-4.01833467579227,4.89690170183477,-4.92841548294126,5.57516799137966,0.522065718882482,-4.38384221530788,-0.397155272372832,2.77945674961822,-2.59324059016198,0.315404092286406,1.93092999465023,1.69746705458464,-2.96686701121355,-1.53242381897145,4.91836605161299,4.12379138641616,3.70109860517775,-1.29050840909291,-1.09833366189768,2.11895050795309,0.652831382163826,-2.7919443667466,3.14606310374778,3.02502909971437,0.966027498352919
"9",1,-3.14042193340395,-1.27263459848254,-4.56653440567269,-1.06740368260908,-0.903761145512542,3.80565020080291,3.70698598606758,-1.35075385889576,5.14759559713495,-3.53855959326532,-0.809537597924943,4.35299451796766,0.733107919150706,-3.79626119763815,8.64339663128509,-1.19372034882713,3.67883980620461,-1.48901381817547,0.701765326685614,0.350221094317908,1.30522351275035,-2.1571264640864,3.64494571547243,2.78632185682878,2.78238814594187,5.20121407467799,0.609682254979858,-1.0568022926303,-2.68784145658053,2.24536433486986,-0.63000672795584,8.40083817096697,2.81372077374996,0.478576210075734,-0.694096039640241,-1.57674059148583,-2.64682680618181,1.63931035772293,-0.988679426895907,-1.97488691725999,0.743694335744795,-3.18103052379665,-9.17750594465385,3.08956752913583,0.860799891947497,-2.27923302328552,-2.28665307589784,0.3541176955349,4.08201207208873,3.66578686041598,-4.02205456584348,-3.7666346473286,4.50443072538777,3.75398671252067,-2.31048241150117,3.4308798255111,-0.956025204011724,4.1592450496409,2.47922279703287,7.9305400884615,0.598016369502006,-8.88430453710113,-2.45909557362814,2.12091890051655,2.95356762010332,-4.1412047267676,-4.53530227363752,-1.07748753650168,-0.825068314760474,-0.155222434108651,-4.66013456083609,4.19661145487738,2.13037463765273,5.07850294082666,-6.83945801297552,-3.41318182357979,1.99226175294331,3.57406863408859,-1.25165627683567,-0.808267849909403,0.711930504433667,0.43298945133064,1.62794594341562,2.18153375397596,1.07812368444882,1.3274898444488,-4.36319427041493,-2.86519599948944,-0.493242867817391,3.26561288758542,-4.91744084324961,-4.04353988639466,0.604647130927339,6.36647347016926,2.80292130873976,-1.18179253899232,3.18842663632889,4.84050624469899,-2.36547359146341,0.126837993583874
"10",0,-0.0786705564731989,-2.31294164535627,11.7763020422965,5.33495979730095,0.134664182252287,6.90139921422329,1.23461718182648,-3.7277473548792,-1.94600823811751,-3.32971895098467,-5.20346128636693,-2.26259345590038,4.55269926513043,-3.44760755117046,1.49188822659976,3.18117094080214,-3.21302281257854,-1.7456342948802,3.53306358361078,-2.41813061571064,5.02877268486565,-5.97349448673202,0.745635529035817,-0.263467386467687,-1.55431745103627,3.93474717515805,-0.490465249098286,2.61965890769434,0.667631942279376,-3.49323235250621,-3.59422509170926,-1.04836490615167,0.539590948219336,0.788925371189643,-0.0259211883244752,1.49194553399778,-0.850313598262556,-1.73748051289035,6.29219025427617,2.00879791455247,-0.616816168844796,-3.38934300376744,0.221639367493644,-2.64273279754412,-4.73459823572981,3.84516605731741,0.675070723059445,1.87954764219304,-0.307036221347559,-1.35941191551207,-0.134058173677183,-2.382527735251,-1.16338376345553,2.76104553089422,-1.45199377189884,2.66306287719187,0.961619986452554,4.60847659898484,2.29526263673503,3.04293769805461,-2.44200007168596,4.82764875905966,4.20450178869399,-1.67448021352546,3.27253186457459,-2.80947622057425,-3.04491344180593,-2.9835335438458,3.08304529642468,2.31516898439399,0.0564948993781072,2.78753899270716,-2.04848322206634,-2.04362054807104,-4.35355768205815,-1.10995781354047,-9.75506253431656,1.3082715201812,-0.58812207797752,6.08214407526519,4.43835327613256,-1.51882248108457,1.1404549608427,0.261149906872525,-5.48166799742048,3.27012523945622,5.25108639341418,8.15952198944629,-2.44645464335096,-0.526762286876513,6.74707264103847,0.485227480304194,3.34306304573676,-0.279392644825261,3.75005964473517,-0.399037025045509,0.310303811786157,1.4961422640178,3.28610929734842,1.28827679622742
